Nome,Categoria,Telefone,Website,Endereço,Avaliação,Total Avaliações,Latitude,Longitude,Link do Maps
3Designer Maquete eletrônica,,(96) 98132-0690,,"Rua Dom, R. José Serafim, 691, Macapá - AP, 68908-150","5,0",4,0.0468247,-51.0522936,"https://www.google.com/maps/place/3Designer+Maquete+eletr%C3%B4nica/@0.0468247,-51.0522936,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e1ea67ef9001:0xdb55e7298e27d1c9!8m2!3d0.0468247!4d-51.0522936!16s%2Fg%2F11fmrk431j?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Projetar - Arquitetura & Construção,,(96) 99117-0889,,"Av. Pedro Baião, 481 - Central, Macapá - AP, 68900-116",,,0.0295412,-51.0580411,"https://www.google.com/maps/place/Projetar+-+Arquitetura+%26+Constru%C3%A7%C3%A3o/@0.0295412,-51.0580411,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e100bd71ef6d:0xc33b1ec88a8138b9!8m2!3d0.0295412!4d-51.0580411!16s%2Fg%2F11b6j7xl0b?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
AGE Serviços Técnicos,,(96) 99175-5206,,"Av. Anhanguera, 1934 - Beirol, Macapá - AP, 68902-860","5,0",1,0.0204548,-51.0601906,"https://www.google.com/maps/place/AGE+Servi%C3%A7os+T%C3%A9cnicos/@0.0204548,-51.0601906,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e1f162ce9209:0x8f40fe5367a66832!8m2!3d0.0204548!4d-51.0601906!16s%2Fg%2F11tnk1hvxt?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
TEKTON,,(96) 98131-1335,,"Av. Iracema Carvão Nunes, 540 - Central, Macapá - AP, 68900-099",,,0.0399113,-51.0565436,"https://www.google.com/maps/place/TEKTON/@0.0399113,-51.0565436,17z/data=!3m1!4b1!4m6!3m5!1s0xa1ac69577698b539:0x51f4d3ad4fc1c6d!8m2!3d0.0399113!4d-51.0565436!16s%2Fg%2F11z1tfk5tk?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Arquiteta Adriana,,,,"Av. Domingos Amorim, 2244 - Congós, Macapá - AP, 68904-284",,,0.0228376,-51.0788846,"https://www.google.com/maps/place/Arquiteta+Adriana/@0.0228376,-51.0788846,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e1fd846fa62d:0xacf4424656df05d9!8m2!3d0.0228376!4d-51.0788846!16s%2Fg%2F11ltk7d7gf?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Ag Arquitetura,,(96) 99171-3506,https://ag-arquitetura.ueniweb.com/?utm_campaign=gmb,"R. Eliezer Levy, 2074 - Central, Macapá - AP, 68900-083",,,,,https://www.google.com/maps/place/Ag+Arquitetura/data=!4m7!3m6!1s0x8d61e1b3d63bfa97:0x6359e750a5d1686d!8m2!3d0.0331886!4d-51.0567689!16s%2Fg%2F11fp51yqz_!19sChIJl_o71rPhYY0RbWjRpVDnWWM?authuser=0&hl=pt-BR&rclk=1
Silvio Ayres,,(96) 98121-5872,,"R. Leopoldo Machado, 3283 - Jesus de Nazaré, Macapá - AP, 68900-067",,,0.0226936,-51.0630247,"https://www.google.com/maps/place/Silvio+Ayres/@0.0226936,-51.0630247,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e1afbf7718bb:0x5b8e9b1177b5ce07!8m2!3d0.0226936!4d-51.0630247!16s%2Fg%2F11p5g8r9m6?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
"Vidal & Silva Arquitetura, Engenharia & Ambiental",,(96) 99912-5741,https://linktr.ee/vidalesilva?utm_source=linktree_profile_share&ltsid=2bf6f9ea-e27d-4c3f-8770-0e2dfe126a7e&utm_medium=social&utm_content=link_in_bio&fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAGnG5_e4mEizGpg1sQFiPvHCx8STlnZUxG16srYkJH47fTJz5z8WA_sgShNAUM_aem_hTvk78aoCNmTi0uPo33CGw,"Av. Desidério Antônio Coelho, 1786 - Trem, Macapá - AP, 68901-325",,,,,"https://www.google.com/maps/place/Vidal+%26+Silva+Arquitetura,+Engenharia+%26+Ambiental/data=!4m7!3m6!1s0x8d61e128bc986367:0x1793f119d3a742fe!8m2!3d0.0276997!4d-51.0718162!16s%2Fg%2F11mt1hzv2k!19sChIJZ2OYvCjhYY0R_kKn0xnxkxc?authuser=0&hl=pt-BR&rclk=1"
Marcelle Cardoso Arquitetura,,(96) 98122-3000,,"ED. ACIA - R. Gen. Rondon, 1385 - 14o Andar sala 1401 - Central, Macapá - AP, 68900-082",,,0.0402073,-51.0547707,"https://www.google.com/maps/place/Marcelle+Cardoso+Arquitetura/@0.0402073,-51.0547707,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e139e51e2c7d:0xdb2991dfff294403!8m2!3d0.0402073!4d-51.0547707!16s%2Fg%2F11rmndwx4s?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Kombini Negócios - Arquitetura e Design de interiores,,(47) 98803-3589,,,"5,0",7,-13.4322736,-49.8800733,"https://www.google.com/maps/place/Kombini+Neg%C3%B3cios+-+Arquitetura+e+Design+de+interiores/@-13.4322736,-49.8800733,5z/data=!3m1!4b1!4m6!3m5!1s0xaf6f242ac21564d:0xcffc8f4a0c38366d!8m2!3d-13.4322736!4d-49.8800733!16s%2Fg%2F11td3xds23?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
santossouza arquitetura,,(96) 99158-1761,,,,,-14.06715,-51.31668,"https://www.google.com/maps/place/santossouza+arquitetura/@-14.06715,-51.31668,4z/data=!3m1!4b1!4m6!3m5!1s0x67fc9f8592c658db:0xe9bd80757f65fcc!8m2!3d-14.06715!4d-51.31668!16s%2Fg%2F11nb5jpnyc?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Aura Arquitetura e Interiores,,(96) 98127-8707,https://www.instagram.com/a.u.r.a_arquitetura?igsh=Ym02cTRsd2Qyb2R6,"Av. Mendonça Furtado, 2384 - Central, Macapá - AP, 68901-254",,,,,https://www.google.com/maps/place/Aura+Arquitetura+e+Interiores/data=!4m7!3m6!1s0x8d61e10076b94723:0xeac27d039a890277!8m2!3d0.0384288!4d-51.0731944!16s%2Fg%2F11yx68bkqh!19sChIJI0e5dgDhYY0RdwKJmgN9wuo?authuser=0&hl=pt-BR&rclk=1
Malu Trindade Arquitetura,,(96) 99206-3525,,"R. Eliezer Levy, 258 B - Trem, Macapá - AP, 68908-183",,,0.0493308,-51.0557651,"https://www.google.com/maps/place/Malu+Trindade+Arquitetura/@0.0493308,-51.0557651,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e14ca06d29e1:0xb9314e5cb824d594!8m2!3d0.0493308!4d-51.0557651!16s%2Fg%2F11rqldr24l?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
CM2 - Arquitetura e Construção,,(96) 98100-0415,,"Av. Primeiro de Maio, 1511 - Buritizal, Macapá - AP, 68902-891",,,0.0248482,-51.0698702,"https://www.google.com/maps/place/CM2+-+Arquitetura+e+Constru%C3%A7%C3%A3o/@0.0248482,-51.0698702,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e1f8bfeaccff:0xa7399e09e8addb4b!8m2!3d0.0248482!4d-51.0698702!16s%2Fg%2F11t59d5c0v?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
GERSON GONZÁLEZ - Arquitetura e Urbanismo,,(96) 99132-1853,,"Rua Socialismo, 160 - Renascer, Macapá - AP, 68907-320","1,0",1,0.0707211,-51.0529649,"https://www.google.com/maps/place/GERSON+GONZ%C3%81LEZ+-+Arquitetura+e+Urbanismo/@0.0707211,-51.0529649,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e72061f8d581:0xd919088c9e07263d!8m2!3d0.0707211!4d-51.0529649!16s%2Fg%2F11bt_n606j?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
CarlosNahum.Arquitetura&Construção,,(96) 98808-2616,,"Av. Pernambuco, 532 - Pacoval, Macapá - AP, 68908-290","1,0",1,0.0582747,-51.056471,"https://www.google.com/maps/place/CarlosNahum.Arquitetura%26Constru%C3%A7%C3%A3o/@0.0582747,-51.056471,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e73218c75ee9:0x3bd45ba9dc9f6906!8m2!3d0.0582747!4d-51.056471!16s%2Fg%2F11h3wz17y3?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Studio 94 Arquitetura,,(96) 98106-1128,http://intagram.com/studio94.arquitetura,"R. Eliezer Levy, 3107 B - Trem, Macapá - AP, 68901-012",,,,,https://www.google.com/maps/place/Studio+94+Arquitetura/data=!4m7!3m6!1s0x8d61e181548b903f:0x973423a8f2e2706!8m2!3d0.0239365!4d-51.05707!16s%2Fg%2F11gy6521rf!19sChIJP5CLVIHhYY0RBicujzpCcwk?authuser=0&hl=pt-BR&rclk=1
DUNA - Arquitetura e Interiores.,,(96) 99167-7700,,"Av. Duque de Caxias, 1129 - Central, Macapá - AP, 68900-071",,,0.0394405,-51.0663357,"https://www.google.com/maps/place/DUNA+-+Arquitetura+e+Interiores./@0.0394405,-51.0663357,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e128939c8839:0x36956cc7897bac79!8m2!3d0.0394405!4d-51.0663357!16s%2Fg%2F11nykr7g49?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Clube do Mestre de Obras / Loja do Mestre,,(96) 98108-6579,,"R. Hildemar Maia, 2183 - Buritizal, Macapá - AP, 68902-870","5,0",12,0.0271703,-51.0710399,"https://www.google.com/maps/place/Clube+do+Mestre+de+Obras+%2F+Loja+do+Mestre/@0.0271703,-51.0710399,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e1a11603c89d:0xe8818c9422b5175f!8m2!3d0.0271703!4d-51.0710399!16s%2Fg%2F11bwh8qsk0?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
D.A ARQUITETURA E CONSTRUÇÃO,,(96) 98126-5660,,"Av. Clodóvio Coelho, 127 - Trem, Macapá - AP, 68901-110",,,0.0233272,-51.0585122,"https://www.google.com/maps/place/D.A+ARQUITETURA+E+CONSTRU%C3%87%C3%83O/@0.0233272,-51.0585122,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e18602e8bc13:0xd77066e5f03da912!8m2!3d0.0233272!4d-51.0585122!16s%2Fg%2F11twhz4p43?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
ARGECON Arquitetura e Engenharia,,(96) 99178-1411,,"Av. Duque de Caxias, 1620 - B - Santa Rita, Macapá - AP, 68901-258",,,0.0401186,-51.0707986,"https://www.google.com/maps/place/ARGECON+Arquitetura+e+Engenharia/@0.0401186,-51.0707986,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e154f2d92153:0x81f9102eb452e93c!8m2!3d0.0401186!4d-51.0707986!16s%2Fg%2F11tt58c3gn?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
MAGNA Arquitetura e Urbanismo,,(96) 98123-7899,,"Av. Mãe Luzia, º 1185 - C - Jesus de Nazaré, Macapá - AP, 68908-122",,,0.0453807,-51.060849,"https://www.google.com/maps/place/MAGNA+Arquitetura+e+Urbanismo/@0.0453807,-51.060849,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e1ce10199eb1:0xd0b85f8ecfa85468!8m2!3d0.0453807!4d-51.060849!16s%2Fg%2F11l6gxjy_d?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Tonico-Arquitetura,,(96) 98118-7571,https://www.instagram.com/tonico.arq/?igshid=YmMyMTA2M2Y%3D,"Av. Diógenes Silva, 67 - Trem, Macapá - AP, 68901-090",,,,,https://www.google.com/maps/place/Tonico-Arquitetura/data=!4m7!3m6!1s0x8d61e19b854c3275:0xc989aed255aed545!8m2!3d0.0247794!4d-51.0561928!16s%2Fg%2F11gpnc0bqq!19sChIJdTJMhZvhYY0RRdWuVdKuick?authuser=0&hl=pt-BR&rclk=1
aruanã arquitetura,,(96) 98121-0285,,"Av. Raimundo Álvares da Costa - Central, Macapá - AP, 68900-074",,,0.0427429,-51.0638314,"https://www.google.com/maps/place/aruan%C3%A3+arquitetura/@0.0427429,-51.0638314,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e16b0c9128a5:0xc4bf03ac3630886!8m2!3d0.0427429!4d-51.0638314!16s%2Fg%2F11wfn_q58k?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
LUHÊ Arquitetura e Interiores,,,,"Av. Procópio Rola, 2525 - Santa Rita, Macapá - AP, 68901-076",,,0.0425654,-51.075502,"https://www.google.com/maps/place/LUH%C3%8A+Arquitetura+e+Interiores/@0.0425654,-51.075502,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e16ac85cbcfd:0x9bb1311ab4c0299e!8m2!3d0.0425654!4d-51.075502!16s%2Fg%2F11hbkjzxzy?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Arq Construções & Serviços,,(96) 99112-8247,,"Av. Antônio Coelho de Carvalho, 1657 A - Central, Macapá - AP, 68900-015","4,5",2,0.0321655,-51.0659431,"https://www.google.com/maps/place/Arq+Constru%C3%A7%C3%B5es+%26+Servi%C3%A7os/@0.0321655,-51.0659431,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e108c86bac53:0x882bbc5dc3ecb850!8m2!3d0.0321655!4d-51.0659431!16s%2Fg%2F11bwfmkz5n?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Magaly Xavier Arquitetura e Urbanismo,,(96) 99127-8705,,"R. Prof. Tostes, 1619 - altos, Macapá - AP, 68900-022",,,0.034158,-51.0683668,"https://www.google.com/maps/place/Magaly+Xavier+Arquitetura+e+Urbanismo/@0.034158,-51.0683668,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e1a7e93ebf27:0x16597914df439a16!8m2!3d0.034158!4d-51.0683668!16s%2Fg%2F11pkfkmf71?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
CAZANOVA ENGENHARIA,,(96) 98422-5142,https://www.cazanovaengenharia.com/,"Av. dos Xavantes, 1230 - Buritizal, Macapá - AP, 68902-864","5,0",27,,,https://www.google.com/maps/place/CAZANOVA+ENGENHARIA/data=!4m7!3m6!1s0x8d61e1eb6a76b27b:0x7b00df24553bbcc4!8m2!3d0.0199406!4d-51.0721754!16s%2Fg%2F11q86hrkz8!19sChIJe7J2auvhYY0RxLw7VSTfAHs?authuser=0&hl=pt-BR&rclk=1
JJ Arquitetos Associados,,(96) 98118-6805,,"Av. Mendonça Furtado, 1007 - Central, Macapá - AP, 68900-060",,,0.0372318,-51.0609332,"https://www.google.com/maps/place/JJ+Arquitetos+Associados/@0.0372318,-51.0609332,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e14f469e8547:0x8c0e6c2d7f5a9f40!8m2!3d0.0372318!4d-51.0609332!16s%2Fg%2F11h5l00_s_?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Escritório de Consultoria e Serviços arquitetura,,(96) 98140-2330,,"Av. Desidério Antônio Coelho, 1055 - Trem, Macapá - AP, 68901-080",,,0.026964,-51.0650646,"https://www.google.com/maps/place/Escrit%C3%B3rio+de+Consultoria+e+Servi%C3%A7os+arquitetura/@0.026964,-51.0650646,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e10e41a32d23:0xb544feb1c2ebd70a!8m2!3d0.026964!4d-51.0650646!16s%2Fg%2F11rt_yqrc0?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
CHANANDRY ARQUITETURA,,(96) 98115-9999,,"Av. Felipe Camarão - Buritizal, Macapá - AP, 68901-111",,,0.0231011,-51.0655416,"https://www.google.com/maps/place/CHANANDRY+ARQUITETURA/@0.0231011,-51.0655416,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e118755bb919:0x9040d4e12672d5d5!8m2!3d0.0231011!4d-51.0655416!16s%2Fg%2F11z1wv5zhv?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
MT Arquitetura,,(96) 98111-1514,,"Av. Mendonça Furtado, 1081 - Centro, Macapá - AP, 68900-060",,,0.0372971,-51.0615503,"https://www.google.com/maps/place/MT+Arquitetura/@0.0372971,-51.0615503,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e1c900e8b731:0x7ca1f108ff58a305!8m2!3d0.0372971!4d-51.0615503!16s%2Fg%2F11s92tmghc?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Gabi Cunha Arquitetura,,,,"Av. Mendonça Furtado, 1334 - Central, Macapá - AP, 68900-060",,,0.0377815,-51.0638228,"https://www.google.com/maps/place/Gabi+Cunha+Arquitetura/@0.0377815,-51.0638228,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e1295553fa5d:0xd7b36f6ee7c23601!8m2!3d0.0377815!4d-51.0638228!16s%2Fg%2F11pv6cy_m5?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
ADRIANGELO ABREU ARQUITETURA,,(96) 98106-2510,,"R. Santos Dumont, 1063 - Santa Rita, Macapá - AP, 68901-270",,,0.0369208,-51.0723143,"https://www.google.com/maps/place/ADRIANGELO+ABREU+ARQUITETURA/@0.0369208,-51.0723143,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e1c64f27efbb:0x2e99432857f5fd7!8m2!3d0.0369208!4d-51.0723143!16s%2Fg%2F11ynzj42c7?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Trabalhe comigo,,(96) 98411-3487,http://thaygaleao.com.br/,"R. Odilardo Silva, 1584 - Central, Macapá - AP, 68900-151",,,,,https://www.google.com/maps/place/Trabalhe+comigo/data=!4m7!3m6!1s0x8d61e11c8d96aaab:0x49f7d2876fbff2db!8m2!3d0.0376925!4d-51.0582063!16s%2Fg%2F11l29bw69g!19sChIJq6qWjRzhYY0R2_K_b4fS90k?authuser=0&hl=pt-BR&rclk=1
AA@Arquiteta_AntoniaOliv,,(96) 98432-8590,,"Av. Mendonça Furtado, 1499 - Central, Macapá - AP, 68900-060",,,0.0375543,-51.0651391,"https://www.google.com/maps/place/AA@Arquiteta_AntoniaOliv/@0.0375543,-51.0651391,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e1afd766d71f:0x37223ceab2291838!8m2!3d0.0375543!4d-51.0651391!16s%2Fg%2F11y57p5szn?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
"CREA - AP Conselho Regional de Engenharia, Arquitetura e Agronomia do Amapá",,(96) 3281-2594,http://www.creaap.org.br/,"Av. São Paulo Apostolo, 337 - Paraíso, Santana - AP, 68925-000","3,5",4,,,"https://www.google.com/maps/place/CREA+-+AP+Conselho+Regional+de+Engenharia,+Arquitetura+e+Agronomia+do+Amap%C3%A1/data=!4m7!3m6!1s0x929e1ccad8fa2fbf:0x7a0b7a012ad7bc70!8m2!3d-0.0278156!4d-51.1795018!16s%2Fg%2F11bwn585l7!19sChIJvy_62MocnpIRcLzXKgF6C3o?authuser=0&hl=pt-BR&rclk=1"
Arquiteto Diego Cruz,,(96) 99154-7093,https://www.instagram.com/diegocruzarquiteto_e_urb?igsh=MWpqZTJ2cTIzbzExeA%3D%3D&utm_source=qr,"Av. Mãe Luzia, 201 - Laguinho, Macapá - AP",,,,,https://www.google.com/maps/place/Arquiteto+Diego+Cruz/data=!4m7!3m6!1s0x8d61e1002a4d46bf:0x8bd60ace011c8e92!8m2!3d0.0449685!4d-51.0518872!16s%2Fg%2F11w1lry18c!19sChIJv0ZNKgDhYY0Rko4cAc4K1os?authuser=0&hl=pt-BR&rclk=1
TODESCHINI MACAPA,,(96) 98143-0166,http://www.todeschinisa.com.br/,"R. Hildemar Maia, 1437 - Santa Rita, Macapá - AP, 68901-271","4,9",14,,,https://www.google.com/maps/place/TODESCHINI+MACAPA/data=!4m7!3m6!1s0x8d61e1a8c6302bbd:0x928aad03842b1d18!8m2!3d0.034745!4d-51.070381!16s%2Fg%2F1tf495sr!19sChIJvSswxqjhYY0RGB0rhAOtipI?authuser=0&hl=pt-BR&rclk=1
Catedral Diocesana São José de Macapá,,(96) 3223-0594,http://www.diocesedemacapa.com.br/,"R. Gen. Rondon - Central, Macapá - AP","4,8",719,,,https://www.google.com/maps/place/Catedral+Diocesana+S%C3%A3o+Jos%C3%A9+de+Macap%C3%A1/data=!4m7!3m6!1s0x8d61e11d48db5e5d:0xe788ea1508c17cc8!8m2!3d0.0368025!4d-51.0557404!16s%2Fg%2F1n3dw20xv!19sChIJXV7bSB3hYY0RyHzBCBXqiOc?authuser=0&hl=pt-BR&rclk=1
Unique Design,,(96) 98127-2143,,"R. Pedro Siqueira, S/N - Jardim Marco Zero, Macapá - AP, 68903-363",,,0.0010692,-51.0764755,"https://www.google.com/maps/place/Unique+Design/@0.0010692,-51.0764755,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e15bfdccd117:0x3b00cc6539def86c!8m2!3d0.0010692!4d-51.0764755!16s%2Fg%2F11krs7pgn8?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Chama Casa e Construção,,,https://www.instagram.com/chamacasaeconstrucao,"R. Mato Grosso, 1011 - Pacoval, Macapá - AP, 68908-350","4,3",1046,0.060513,-51.0576529,"https://www.google.com/maps/place/Chama+Casa+e+Constru%C3%A7%C3%A3o/@0.060513,-51.0576529,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e6d44f1d08a7:0xad67348d6a3d1c86!8m2!3d0.060513!4d-51.0576529!16s%2Fg%2F1tc_9qld?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
COPLAN,,(96) 98100-7678,,"Av. Fab - Centro, Macapá - AP, 68900-073",,,0.0414726,-51.0690329,"https://www.google.com/maps/place/COPLAN/@0.0414726,-51.0690329,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e1a8b14e8599:0xaa8e6b7638710975!8m2!3d0.0414726!4d-51.0690329!16s%2Fg%2F11wtsb_v4k?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Escritório-Santos construções e arquitetura,,,,"R. José Serafim, 231 - Laguinho, Macapá - AP, 68908-150",,,0.0509392,-51.0520082,"https://www.google.com/maps/place/Escrit%C3%B3rio-Santos+constru%C3%A7%C3%B5es+e+arquitetura/@0.0509392,-51.0520082,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e173dcd993a1:0x3dff13eb4b4f8a4b!8m2!3d0.0509392!4d-51.0520082!16s%2Fg%2F11q9hql1y6?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
"Studio Castro-Projetos, Construções e Organização de eventos",,(96) 99178-8430,,"Av. Procópio Rola, 2769 - Santa Rita, Macapá - AP, 68901-076",,,0.0410813,-51.054365,"https://www.google.com/maps/place/Studio+Castro-Projetos,+Constru%C3%A7%C3%B5es+e+Organiza%C3%A7%C3%A3o+de+eventos/@0.0410813,-51.054365,17z/data=!3m1!4b1!4m6!3m5!1s0x8d61e15035e3152d:0xf58bec31d7f37098!8m2!3d0.0410813!4d-51.054365!16s%2Fg%2F11kpnfy069?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Arquitetura e Engenharia Diagnóstica (Patologia das Construções) - ANA RODRIGUES,,(96) 98111-8752,http://www.instagram.com/arq.anardrgs,,,,-8.9060906,-51.4152284,"https://www.google.com/maps/place/Arquitetura+e+Engenharia+Diagn%C3%B3stica+(Patologia+das+Constru%C3%A7%C3%B5es)+-+ANA+RODRIGUES/@-8.9060906,-51.4152284,4z/data=!3m1!4b1!4m6!3m5!1s0x6a06e514f684ea4f:0x5bde153d833157ea!8m2!3d-8.9060906!4d-51.4152284!16s%2Fg%2F11y8cmhpny?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
Arquiteta | Valéria Marques - Arquitetura sustentável em Macapá,,(96) 98118-6560,,,"5,0",9,0.1015799,-51.094989,"https://www.google.com/maps/place/Arquiteta+%7C+Val%C3%A9ria+Marques+-+Arquitetura+sustent%C3%A1vel+em+Macap%C3%A1/@0.1015799,-51.094989,11z/data=!3m1!4b1!4m6!3m5!1s0x4ac1db8fd5f69a3b:0x210847d135636004!8m2!3d0.1015799!4d-51.094989!16s%2Fg%2F11yk484w05?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
CREA-AP - Conselho Regional de Engenharia e Agronomia do Amapá,,(96) 99100-6619,http://www.creaap.org.br/,"Av. Raimundo Álvares da Costa, 1597 - Central, Macapá - AP, 68900-074","3,9",116,,,https://www.google.com/maps/place/CREA-AP+-+Conselho+Regional+de+Engenharia+e+Agronomia+do+Amap%C3%A1/data=!4m7!3m6!1s0x8d61e1178b2b38f7:0xf0d7d22880c6a7e3!8m2!3d0.0425762!4d-51.0646905!16s%2Fg%2F11byvw75p4!19sChIJ9zgrixfhYY0R46fGgCjS1_A?authuser=0&hl=pt-BR&rclk=1
LB Arquitetura e Urbanismo,,(96) 98115-3871,,,,,0.1015799,-51.094989,"https://www.google.com/maps/place/LB+Arquitetura+e+Urbanismo/@0.1015799,-51.094989,11z/data=!3m1!4b1!4m6!3m5!1s0x63ea82cc0a83ea1:0x3b4289ab6c92bd95!8m2!3d0.1015799!4d-51.094989!16s%2Fg%2F11x2lv_5hs?authuser=0&hl=pt-BR&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D"
